Gene stable ID	Gene stable ID version	Karyotype band	Chromosome/scaffold name	Gene start (bp)	Gene end (bp)	HGNC symbol	NCBI gene (formerly Entrezgene) ID
ENSG00000278373	ENSG00000278373.4		HSCHR2_1_CTG7_2	87867	96622	G6PC2	57818
ENSG00000225376	ENSG00000225376.6	q31.1	9	101468349	101482199	TMEM246-AS1	101928470
ENSG00000165152	ENSG00000165152.9	q31.1	9	101473170	101533537	PGAP4	84302
ENSG00000277909	ENSG00000277909.4		HSCHR2_1_CTG7_2	3770	99998	SPC25	57405
ENSG00000123178	ENSG00000123178.16	q14.2	13	49912702	49936490	SPRYD7	57213
ENSG00000275326	ENSG00000275326.4		HSCHR2_1_CTG7_2	1110	35154	NOSTRIN	115677
ENSG00000183850	ENSG00000183850.14	p12	19	23075210	23147221	ZNF730	100129543
ENSG00000184436	ENSG00000184436.12	q11.21	22	20999104	21002196	THAP7	80764
ENSG00000154174	ENSG00000154174.8	q12.2	3	100363431	100401089	TOMM70	9868
ENSG00000155827	ENSG00000155827.12	q31.1	9	101533853	101563344	RNF20	56254
ENSG00000187664	ENSG00000187664.9	p13.11	19	19254756	19262804	HAPLN4	404037
ENSG00000136098	ENSG00000136098.18	q14.3	13	52132639	52159597	NEK3	4752
ENSG00000165895	ENSG00000165895.19	q22.1	11	100687288	100993941	ARHGAP42	143872
ENSG00000134986	ENSG00000134986.14	q22.1	5	111662621	111997464	NREP	124906525
ENSG00000134986	ENSG00000134986.14	q22.1	5	111662621	111997464	NREP	9315
ENSG00000267213	ENSG00000267213.4	q13.11	19	32390050	32405560	DPY19L3-DT	400684
ENSG00000280733	ENSG00000280733.1		HSCHR2_1_CTG15	9378	15971	LINC03100	102723927
ENSG00000280980	ENSG00000280980.1		HSCHR2_1_CTG15	91754	128208	LINC01880	105373979
ENSG00000267498	ENSG00000267498.2	q12	19	29213235	29216604	UQCRFS1-DT	105372352
ENSG00000234255	ENSG00000234255.9	p14	2	65439838	65456571		105374780
ENSG00000246876	ENSG00000246876.7	q28.2	4	129612330	129771527	LINC02466	101927282
ENSG00000159182	ENSG00000159182.5	q21.32	17	48721719	48722518	PRAC1	84366
ENSG00000269067	ENSG00000269067.2	p12	19	22974883	23003176	ZNF728	388523
ENSG00000163867	ENSG00000163867.17	p34.3	1	34986165	35031945	ZMYM6	9204
ENSG00000263150	ENSG00000263150.3		HG142_HG150_NOVEL_TEST	21622	22569	OR8J2	81169
ENSG00000262851	ENSG00000262851.2		HG142_HG150_NOVEL_TEST	42855	43934	OR5T2	219464
ENSG00000261897	ENSG00000261897.1		HG142_HG150_NOVEL_TEST	62949	63971	OR5T3	390154
ENSG00000262784	ENSG00000262784.2		HG142_HG150_NOVEL_TEST	86388	87368	OR5T1	390155
ENSG00000262611	ENSG00000262611.4		HG142_HG150_NOVEL_TEST	100802	101839	OR8H1	219469
ENSG00000262755	ENSG00000262755.1		HG142_HG150_NOVEL_TEST	129056	129994	OR8K3	219473
ENSG00000263328	ENSG00000263328.2		HG142_HG150_NOVEL_TEST	156788	157747	OR8K1	390157
ENSG00000177854	ENSG00000177854.8	q28	X	153972754	153983194	TMEM187	8269
ENSG00000262796	ENSG00000262796.1		HG142_HG150_NOVEL_TEST	170964	172037	OR8J1	219477
ENSG00000138468	ENSG00000138468.16	q12.3	3	101324205	101513241	SENP7	57337
ENSG00000262315	ENSG00000262315.4		HG142_HG150_NOVEL_TEST	186374	187333	OR8U8	504189
ENSG00000281038	ENSG00000281038.1		HG142_HG150_NOVEL_TEST	193979	194908	OR8U9	504190
ENSG00000207575	ENSG00000207575.1	q11.21	22	21034176	21034272	MIR649	693234
ENSG00000108349	ENSG00000108349.17	q21.1	17	40140318	40172171	CASC3	22794
ENSG00000100207	ENSG00000100207.21	q13.2	22	42160013	42343616	TCF20	6942
ENSG00000265176	ENSG00000265176.1	q28	X	153981097	153981177	MIR3202-1	100422987
ENSG00000145358	ENSG00000145358.6	q24	4	100185870	100190782	DDIT4L	115265
ENSG00000283694	ENSG00000283694.1	q28	X	153981098	153981176	MIR3202-2	100422877
ENSG00000284286	ENSG00000284286.1	q28	X	154019920	154019989	MIR718	100313781
ENSG00000126953	ENSG00000126953.8	q22.1	X	101345661	101348742	TIMM8A	1678
ENSG00000143951	ENSG00000143951.16	p15	2	63119559	63827843	WDPCP	51057
ENSG00000151466	ENSG00000151466.12	q28.2	4	128864921	129093600	SCLT1	132320
ENSG00000241343	ENSG00000241343.10	q22.1	X	101390824	101396155	RPL36A	6173
ENSG00000259774	ENSG00000259774.1	q25.2	15	84422618	84425882		103171574
ENSG00000092470	ENSG00000092470.12	q15.3	15	43826980	43868412	WDR76	79968
ENSG00000283201	ENSG00000283201.1	p12	19	23222755	23274221	ZNF724	440519
ENSG00000188386	ENSG00000188386.8	q31.1	9	101591604	101595021	PPP3R2	5535
ENSG00000121297	ENSG00000121297.8	q12	19	31149979	31349436	TSHZ3	57616
ENSG00000136881	ENSG00000136881.12	q31.1	9	101354182	101385400	BAAT	570
ENSG00000189280	ENSG00000189280.3	p34.3	1	34755047	34758512	GJB5	2709
ENSG00000120159	ENSG00000120159.13	p21.2	9	26840685	26892803	CAAP1	79886
ENSG00000257529	ENSG00000257529.5	q22.1	X	101391011	101412297	RPL36A-HNRNPH2	100529097
ENSG00000100336	ENSG00000100336.18	q12.3	22	36189124	36204840	APOL4	80832
ENSG00000134698	ENSG00000134698.11	p34.3	1	35808016	35857890	AGO4	192670
ENSG00000124098	ENSG00000124098.10	q13.2	20	56358974	56368663	FAM210B	116151
ENSG00000126249	ENSG00000126249.8	q13.11	19	34404399	34426168	PDCD2L	84306
ENSG00000126368	ENSG00000126368.6	q21.1	17	40092793	40100589	NR1D1	9572
ENSG00000149289	ENSG00000149289.11	q22.3	11	110093392	110171841	ZC3H12C	85463
ENSG00000126945	ENSG00000126945.9	q22.1	X	101408222	101414133	HNRNPH2	3188
ENSG00000087586	ENSG00000087586.18	q13.2	20	56369389	56392337	AURKA	6790
ENSG00000262919	ENSG00000262919.8	q28	X	153587925	153600045	CCNQ	92002
ENSG00000281362	ENSG00000281362.1		HSCHR2_2_CTG1	55780	130155		339822
ENSG00000137055	ENSG00000137055.15	p21.2	9	26903372	26947242	PLAA	9373
ENSG00000118939	ENSG00000118939.19	q22.2	13	75549483	75606020	UCHL3	7347
ENSG00000267779	ENSG00000267779.7	q13.11	19	32025808	32073809	LINC01533	100996665
ENSG00000108651	ENSG00000108651.10	q11.2	17	31860904	31901708	UTP6	55813
ENSG00000132881	ENSG00000132881.12	p36.13	1	16231692	16237183	CPLANE2	79363
ENSG00000167984	ENSG00000167984.18	p13.3	16	3539033	3577403	NLRC3	197358
ENSG00000156970	ENSG00000156970.13	q15.1	15	40161023	40221123	BUB1B	701
ENSG00000203585	ENSG00000203585.4	q15	12	67443105	67590771	LINC02408	100507175
ENSG00000124302	ENSG00000124302.13	q13.11	19	33621953	33773509	CHST8	64377
ENSG00000273274	ENSG00000273274.2	p35.1	1	32465072	32496686	ZBTB8B	728116
ENSG00000086991	ENSG00000086991.13	q14.3	11	89324353	89498187	NOX4	50507
ENSG00000172819	ENSG00000172819.17	q13.13	12	53210567	53232980	RARG	5916
ENSG00000009709	ENSG00000009709.12	p36.13	1	18630846	18748866	PAX7	5081
ENSG00000138769	ENSG00000138769.11	q21.1	4	75576496	75630716	CDKL2	8999
ENSG00000250878	ENSG00000250878.6	q33.1	13	102880040	102896033	METTL21EP	121952
ENSG00000268696	ENSG00000268696.3	p12	19	22832291	22858667	ZNF723	646864
ENSG00000179399	ENSG00000179399.16	q31.3	13	91398621	92873682	GPC5	2262
ENSG00000130821	ENSG00000130821.17	q28	X	153687926	153696588	SLC6A8	6535
ENSG00000258573	ENSG00000258573.6	q11.2	14	20587644	20607221	RNASE11-AS1	254028
ENSG00000234676	ENSG00000234676.1	p21.2	9	26955780	26956295	IFT74-AS1	101929602
ENSG00000099954	ENSG00000099954.19	q11.1	22	17359949	17558151	CECR2	27443
ENSG00000184434	ENSG00000184434.8	p21.2	9	26993136	27005672	LRRC19	64922
ENSG00000181803	ENSG00000181803.3	q11.2	14	20640696	20641691	OR6S1	341799
ENSG00000258818	ENSG00000258818.4	q11.2	14	20684560	20701216	RNASE4	6038
ENSG00000263741	ENSG00000263741.1	q31.3	13	92490163	92490220	MIR548AS	100847092
ENSG00000287159	ENSG00000287159.1	q31.3	13	92610646	92677725		105370315
ENSG00000120160	ENSG00000120160.11	p21.2	9	27284654	27297150	EQTN	54586
ENSG00000235984	ENSG00000235984.5	q31.3	13	92701389	92721614	GPC5-AS1	100873969
ENSG00000138639	ENSG00000138639.18	q21.23	4	85475150	86002668	ARHGAP24	83478
ENSG00000215417	ENSG00000215417.14	q31.3	13	91347686	91397592	MIR17HG	407975
ENSG00000276126	ENSG00000276126.3		HSCHR2_3_CTG15	11161	16306	GAL3ST2	64090
ENSG00000277926	ENSG00000277926.4		HSCHR2_3_CTG15	20923	29511	NEU4	129807
ENSG00000276734	ENSG00000276734.4		HSCHR2_2_CTG7_2	3216	96131	KIF5C	3800
ENSG00000284536	ENSG00000284536.1	q31.3	13	91350605	91350688	MIR17	406952
ENSG00000283815	ENSG00000283815.1	q31.3	13	91350751	91350821	MIR18A	406953
ENSG00000284204	ENSG00000284204.1	q31.3	13	91350891	91350972	MIR19A	406979
ENSG00000283762	ENSG00000283762.1	q31.3	13	91351065	91351135	MIR20A	406982
ENSG00000284375	ENSG00000284375.1	q31.3	13	91351192	91351278	MIR19B1	406980
ENSG00000283705	ENSG00000283705.1	q31.3	13	91351314	91351391	MIR92A1	407048
ENSG00000146378	ENSG00000146378.6	q23.2	6	132617022	132624275	TAAR2	9287
ENSG00000280686	ENSG00000280686.2		HSCHR2_3_CTG15	93461	171794	LINC01237	101927289
ENSG00000181562	ENSG00000181562.5	q11.2	14	20745887	20748380	EDDM3A	10876
ENSG00000287826	ENSG00000287826.1	q23.3	8	116289622	116298954		124902005
ENSG00000281624	ENSG00000281624.1		HSCHR2_3_CTG15	20410	24114		124905349
ENSG00000169946	ENSG00000169946.14	q22.3	8	104590733	105804539	ZFPM2	23414
ENSG00000123545	ENSG00000123545.6	q16.1	6	96889315	96897891	NDUFAF4	29078
ENSG00000287396	ENSG00000287396.1	p36.32	1	2814056	2817767		124903825
ENSG00000281553	ENSG00000281553.2		HSCHR2_3_CTG15	106087	114649	FAM240C	285095
ENSG00000181552	ENSG00000181552.4	q11.2	14	20768404	20770948	EDDM3B	64184
ENSG00000277949	ENSG00000277949.2		HSCHR2_3_CTG15	81698	85921	RTP5	285093
ENSG00000189007	ENSG00000189007.16	q24.2	6	143422832	143450695	ADAT2	134637
ENSG00000136936	ENSG00000136936.11	q22.33	9	97674909	97697340	XPA	7507
ENSG00000276977	ENSG00000276977.3		HSCHR2_3_CTG15	61979	71006	PDCD1	5133
ENSG00000130940	ENSG00000130940.15	p36.22	1	10636604	10796650	CASZ1	54897
ENSG00000180233	ENSG00000180233.11	p14.3	7	30284597	30367689	ZNRF2	223082
ENSG00000293217	ENSG00000293217.1	q12.11	13	20938564	20949428	LINC00367	101930748
ENSG00000169413	ENSG00000169413.3	q11.2	14	20781268	20782467	RNASE6	6039
ENSG00000293265	ENSG00000293265.1	q12.11	13	21260015	21295003		105370105
ENSG00000126602	ENSG00000126602.11	p13.3	16	3651639	3717553	TRAP1	10131
ENSG00000129538	ENSG00000129538.14	q11.2	14	20801228	20802855	RNASE1	6035
ENSG00000278780	ENSG00000278780.4		HSCHR19_1_CTG2	363896	380078	ZNF430	80264
ENSG00000132429	ENSG00000132429.10	q21	6	105157900	105180014	POPDC3	64208
ENSG00000183773	ENSG00000183773.16	q11.21	22	20965108	20981360	AIFM3	150209
ENSG00000278091	ENSG00000278091.4		HSCHR19_1_CTG2	266498	293973	ZNF85	7639
ENSG00000161249	ENSG00000161249.21	q13.12	19	35497220	35513658	DMKN	93099
ENSG00000228999	ENSG00000228999.4	p24.1	2	21932662	22536322		124908056
ENSG00000112195	ENSG00000112195.9	p21.1	6	41189749	41201149	TREML2	79865
ENSG00000165802	ENSG00000165802.23	q34.3	9	137447570	137459334	NSMF	26012
ENSG00000234545	ENSG00000234545.8	q21.2	7	92560758	92590393	FAM133B	257415
ENSG00000131480	ENSG00000131480.9	q21.31	17	42844580	42850707	AOC2	314
ENSG00000147164	ENSG00000147164.12	q13.1	X	71056332	71073426	SNX12	29934
ENSG00000275050	ENSG00000275050.4		HSCHR19_1_CTG2	113164	144280	ZNF66	7617
ENSG00000115944	ENSG00000115944.15	p21	2	42333546	42425088	COX7A2L	9167
ENSG00000111817	ENSG00000111817.19	q22.1	6	116254173	116444861	DSE	29940
ENSG00000169385	ENSG00000169385.3	q11.2	14	20955487	20956436	RNASE2	6036
ENSG00000263715	ENSG00000263715.7	q21.31	17	45620344	45835826	LINC02210-CRHR1	104909134
ENSG00000263715	ENSG00000263715.7	q21.31	17	45620344	45835826	LINC02210-CRHR1	1394
ENSG00000233917	ENSG00000233917.9	q11.2	15	21846329	21877735	POTEB	100996331
ENSG00000233917	ENSG00000233917.9	q11.2	15	21846329	21877735	POTEB	100287399
ENSG00000258471	ENSG00000258471.2	q11.2	14	20995837	21014822		101929718
ENSG00000253434	ENSG00000253434.8	q23.3	8	111376639	111757710	LINC02237	105375707
ENSG00000253434	ENSG00000253434.8	q23.3	8	111376639	111757710	LINC02237	105375706
ENSG00000165794	ENSG00000165794.10	q11.2	14	20999255	21001871	SLC39A2	29986
ENSG00000173991	ENSG00000173991.6	q12	17	39665349	39666554	TCAP	8557
ENSG00000253972	ENSG00000253972.6	q24.12	8	119214625	119246848	MAL2-AS1	105375726
ENSG00000293412	ENSG00000293412.1	q14.3	13	50994511	51080862	GUCY1B2	2974
ENSG00000249736	ENSG00000249736.1	q13.1	5	67632266	67646789	LINC02242	105379006
ENSG00000253877	ENSG00000253877.6	q23.2	8	110899996	111040372	LINC01608	101927459
ENSG00000278921	ENSG00000278921.2	q22.2	5	112419583	112420978	EPB41L4A-DT	54508
ENSG00000227011	ENSG00000227011.4	q22	17	52985513	52987652	LINC02876	100506650
ENSG00000184481	ENSG00000184481.17	q13.1	X	71095851	71103532	FOXO4	4303
ENSG00000284122	ENSG00000284122.1	q11.2	14	21023314	21023386	MIR6717	102465428
ENSG00000145839	ENSG00000145839.2	q31.1	5	135892246	135895841	IL9	3578
ENSG00000163879	ENSG00000163879.11	p34.3	1	37556919	37566857	DNALI1	7802
ENSG00000179636	ENSG00000179636.15	q11.2	14	21024109	21036276	TPPP2	122664
ENSG00000154945	ENSG00000154945.7	q21.33	17	50693198	50707914	ANKRD40	91369
ENSG00000144040	ENSG00000144040.13	p13.2	2	72942036	73075619	SFXN5	94097
ENSG00000138640	ENSG00000138640.15	q22.1	4	88725955	89111398	FAM13A	10144
ENSG00000169902	ENSG00000169902.15	q11.21	7	66205317	66420543	TPST1	8460
ENSG00000196865	ENSG00000196865.4	q25.3	10	113854661	113917194	NHLRC2	374354
ENSG00000204165	ENSG00000204165.6	q13.1	X	71103889	71106788	CXorf65	158830
ENSG00000274362	ENSG00000274362.1		HSCHR2_3_CTG7_2	98954	105653	CDRT15P3	408029
ENSG00000116954	ENSG00000116954.8	p34.3	1	38838198	38859772	RRAGC	64121
ENSG00000108798	ENSG00000108798.9	q21.32	17	49210411	49223225	ABI3	51225
ENSG00000164494	ENSG00000164494.12	q21	6	107152562	107459564	PDSS2	57107
ENSG00000137872	ENSG00000137872.17	q21.1	15	47184101	47774228	SEMA6D	80031
ENSG00000169439	ENSG00000169439.12	q22.1	8	96493813	96611790	SDC2	6383
ENSG00000169562	ENSG00000169562.13	q13.1	X	71212811	71225516	GJB1	2705
ENSG00000132840	ENSG00000132840.10	q14.1	5	79069767	79090069	BHMT2	23743
ENSG00000206150	ENSG00000206150.4	q11.2	14	21032818	21034807	RNASE13	440163
ENSG00000165799	ENSG00000165799.5	q11.2	14	21042316	21044234	RNASE7	84659
ENSG00000228290	ENSG00000228290.7	q14.3	6	84687712	84709578	TBX18-AS1	102724201
ENSG00000170370	ENSG00000170370.12	q26.11	10	117542445	117549546	EMX2	2018
ENSG00000163873	ENSG00000163873.10	p34.3	1	36795527	37034515	GRIK3	2899
ENSG00000070669	ENSG00000070669.17	q21.3	7	97851677	97872542	ASNS	440
ENSG00000215712	ENSG00000215712.11	q25.3	6	157289025	157323601	TMEM242	729515
ENSG00000173431	ENSG00000173431.2	q11.2	14	21057822	21058455	RNASE8	122665
ENSG00000279552	ENSG00000279552.1		HSCHR19_3_CTG2	14112	14259	ZNF729	100287226
ENSG00000165801	ENSG00000165801.10	q11.2	14	21070273	21090248	ARHGEF40	55701
ENSG00000276219	ENSG00000276219.4		HSCHR19_3_CTG2	93188	129783	ZNF676	163223
ENSG00000182010	ENSG00000182010.11	q21.2	10	62183035	62268844	RTKN2	219790
ENSG00000260704	ENSG00000260704.1	q12.2	13	27953526	27955370	LINC00543	100132234
ENSG00000165556	ENSG00000165556.10	q12.2	13	27960918	27969315	CDX2	1045
ENSG00000236366	ENSG00000236366.3	q24.2	6	142526455	142637889		153910
ENSG00000271886	ENSG00000271886.1	p11.22	X	53556223	53556341	MIR98	407054
ENSG00000208012	ENSG00000208012.1	p11.22	X	53557192	53557274	MIRLET7F2	406889
ENSG00000131263	ENSG00000131263.13	q13.2	X	74582976	74614624	RLIM	51132
ENSG00000173714	ENSG00000173714.8	q21.33	17	50834650	50842353	WFIKKN2	124857
ENSG00000183463	ENSG00000183463.7	q12.2	13	27977717	27988693	URAD	646625
ENSG00000057663	ENSG00000057663.16	q21	6	106045423	106325791	ATG5	9474
ENSG00000229792	ENSG00000229792.1	q33.3	13	109400696	109401641	LINC00399	104326054
ENSG00000090382	ENSG00000090382.7	q15	12	69348381	69354234	LYZ	4069
ENSG00000164176	ENSG00000164176.13	q14.3	5	83940554	84384880	EDIL3	10085
ENSG00000159202	ENSG00000159202.18	q21.32	17	48908407	48929056	UBE2Z	65264
ENSG00000050030	ENSG00000050030.16	q13.3	X	74732856	74925472	NEXMIF	340533
ENSG00000197430	ENSG00000197430.11	q24.1	10	96343221	96359365	OPALIN	93377
ENSG00000117215	ENSG00000117215.15	p36.12	1	20111939	20119566	PLA2G2D	26279
ENSG00000242641	ENSG00000242641.6	p12.1	3	84638405	84881924	LINC00971	440970
ENSG00000205863	ENSG00000205863.12	q12.12	13	23891099	23897502	C1QTNF9B	387911
ENSG00000044012	ENSG00000044012.4	p34.2	1	42153410	42155820	GUCA2B	2981
ENSG00000189037	ENSG00000189037.8	p11.3	X	44844021	44844888	DUSP21	63904
ENSG00000067798	ENSG00000067798.16	q21.2	12	77324641	78213010	NAV3	89795
ENSG00000147113	ENSG00000147113.17	p11.3	X	45148373	45200901	DIPK2B	79742
ENSG00000164902	ENSG00000164902.14	q23.2	5	126600925	126627252	PHAX	51808
ENSG00000288716	ENSG00000288716.1	q22.3	13	77326905	77326988		127898562
ENSG00000179051	ENSG00000179051.14	p36.13	1	17406760	17439677	RCC2	55920
ENSG00000184220	ENSG00000184220.12	q12.1	3	99817837	100181732	CMSS1	84319
ENSG00000205038	ENSG00000205038.12	q23.1	8	109362461	109537207	PKHD1L1	93035
ENSG00000239080	ENSG00000239080.1	q26.3	X	136134317	136134420		124905271
ENSG00000183978	ENSG00000183978.8	q21.2	17	42795147	42798704	COA3	28958
ENSG00000177453	ENSG00000177453.7	p12	5	43192071	43280850	NIM1K	167359
ENSG00000227610	ENSG00000227610.1	q22.3	X	107512983	107545821	FRMPD3-AS1	100874122
ENSG00000147224	ENSG00000147224.13	q22.3	X	107628428	107651993	PRPS1	5631
ENSG00000167083	ENSG00000167083.7	q21.32	17	49202791	49210574	GNGT2	2793
ENSG00000250331	ENSG00000250331.2	q15	5	97504663	97690180	LINC01340	102546227
ENSG00000058729	ENSG00000058729.11	q15	5	97160867	97183247	RIOK2	55781
ENSG00000292056	ENSG00000292056.1		HSCHR19_6_CTG2	21050	31823		101928844
ENSG00000292058	ENSG00000292058.1		HSCHR19_6_CTG2	64845	77575	NDUFA11	126328
ENSG00000284650	ENSG00000284650.1	p34.3	1	37133489	37136146		124904027
ENSG00000292061	ENSG00000292061.1		HSCHR19_6_CTG2	78441	84422	VMAC	400673
ENSG00000224215	ENSG00000224215.1	p12.2	10	23343957	23345181	C10orf67-AS1	105376453
ENSG00000292063	ENSG00000292063.1		HSCHR19_6_CTG2	16467	25055	FUT3	2525
ENSG00000232139	ENSG00000232139.6	q26.11	10	118341437	118398468	LINC00867	100506126
ENSG00000126067	ENSG00000126067.12	p34.3	1	35599541	35641526	PSMB2	5690
ENSG00000242781	ENSG00000242781.2	p12.2	3	80764862	80789388	LINC02050	105377175
ENSG00000065621	ENSG00000065621.15	q25.1	10	104268873	104304950	GSTO2	119391
ENSG00000130385	ENSG00000130385.6	p11.22	X	50910735	50916641	BMP15	9210
ENSG00000114021	ENSG00000114021.12	q12.2	3	100334739	100361635	NIT2	56954
ENSG00000251574	ENSG00000251574.8	q21.3	5	104383298	105392970		105379109
ENSG00000275113	ENSG00000275113.1	p11.23	X	49341192	49345922	GAGE2E	729428
ENSG00000108846	ENSG00000108846.16	q21.33	17	50634777	50692253	ABCC3	8714
ENSG00000075292	ENSG00000075292.19	p13.3	2	71276561	71435069	ZNF638	27332
ENSG00000274809	ENSG00000274809.1	p15.1	10	3991160	3991259	MIR6078	102464829
ENSG00000239142	ENSG00000239142.1	p15.1	10	5093408	5093543		124900291
ENSG00000278069	ENSG00000278069.1	p15.3	10	2076019	2076089	MIR6072	102465944
ENSG00000068985	ENSG00000068985.5	p11.23	X	49687447	49695984	PAGE1	8712
ENSG00000200545	ENSG00000200545.2	p12.31	10	19598247	19598463		124902595
ENSG00000207938	ENSG00000207938.1	p12.33	10	17845107	17845193	MIR511	574445
ENSG00000170549	ENSG00000170549.4	p15.33	5	3595832	3601403	IRX1	79192
ENSG00000263584	ENSG00000263584.1	p13	10	12578753	12578823	MIR4480	100616151
ENSG00000283699	ENSG00000283699.1	p13	10	12653138	12653197	MIR4481	100616320
ENSG00000221331	ENSG00000221331.1	p13	10	12725254	12725353	MIR548Q	100313841
ENSG00000054118	ENSG00000054118.15	p34.3	1	36224432	36305357	THRAP3	9967
ENSG00000261846	ENSG00000261846.2		HSCHR3_1_CTG2_1	155089	180671	AADACL2	344752
ENSG00000207612	ENSG00000207612.1	p11.23	10	29545004	29545097	MIR604	693189
ENSG00000216035	ENSG00000216035.1	p11.23	10	29602264	29602346	MIR938	100126327
ENSG00000173611	ENSG00000173611.18	q33.3	9	124942608	125143528	SCAI	286205
ENSG00000283482	ENSG00000283482.1		HSCHR2_6_CTG7_2	271246	271377	SNORA41	619569
ENSG00000284265	ENSG00000284265.1	p11.21	10	35641172	35641252	MIR4683	100616500
ENSG00000283510	ENSG00000283510.2		HSCHR2_6_CTG7_2	102739	195321	INO80D	54891
ENSG00000274458	ENSG00000274458.1	p11.21	10	36438661	36438788		124900298
ENSG00000222314	ENSG00000222314.1	p11.1	10	38423625	38423728	RNU6-1118P	124906683
ENSG00000101951	ENSG00000101951.17	p11.23	X	49829260	49834264	PAGE4	9506
ENSG00000184838	ENSG00000184838.15	q23.1	5	120464300	120687332	PRR16	51334
ENSG00000263476	ENSG00000263476.1	q11.21	10	45164014	45164088	MIR3156-1	100422988
ENSG00000283447	ENSG00000283447.3		HSCHR2_6_CTG7_2	223835	268527	NDUFS1	4719
ENSG00000100258	ENSG00000100258.18	q13.33	22	50502949	50507702	LMF2	91289
ENSG00000207813	ENSG00000207813.1	q21.1	10	51299573	51299655	MIR605	693190
ENSG00000165804	ENSG00000165804.16	q11.2	14	21090077	21104722	ZNF219	51222
ENSG00000238707	ENSG00000238707.1	q21.1	10	56595963	56596031		124900300
ENSG00000264747	ENSG00000264747.1	q21.1	10	57304479	57304559	MIR3924	100500834
ENSG00000221063	ENSG00000221063.3	q21.3	10	63372957	63373048	MIR1296	100302150
ENSG00000283122	ENSG00000283122.1	q24.2	6	144004916	144008262	HYMAI	57061
ENSG00000266719	ENSG00000266719.1	q22.1	10	72721029	72721100	MIR4676	100616286
ENSG00000114423	ENSG00000114423.23	q13.11	3	105655461	105869552	CBLB	868
ENSG00000283391	ENSG00000283391.3		HSCHR2_6_CTG7_2	268603	271946	EEF1B2	1933
ENSG00000199104	ENSG00000199104.2	q23.2	10	86264694	86264788	MIR346	442911
ENSG00000283672	ENSG00000283672.1	q23.2	10	87503881	87503954	MIR4678	100616296
ENSG00000112378	ENSG00000112378.12	q23.3	6	138088505	138107419	PERP	64065
ENSG00000252454	ENSG00000252454.3	q28	X	150228004	150228083	MIR2114	100313839
ENSG00000111962	ENSG00000111962.8	q25.1	6	148747030	149076990	UST	10090
ENSG00000266852	ENSG00000266852.2	q25.1	10	104268336	104268405	MIR4482	100616323
ENSG00000283448	ENSG00000283448.2		HSCHR2_6_CTG7_2	284334	327065	CMKLR2	2825
ENSG00000242265	ENSG00000242265.6	q21.3	7	94656325	94669695	PEG10	23089
ENSG00000266782	ENSG00000266782.1	q25.3	10	117167678	117167774	MIR3663	100500893
ENSG00000145826	ENSG00000145826.9	q31.1	5	135922279	135954983	LECT2	3950
ENSG00000147274	ENSG00000147274.14	q26.3	X	136848004	136880764	RBMX	27316
ENSG00000263436	ENSG00000263436.1	q24.32	10	101601417	101601497	MIR3158-1	100422900
ENSG00000283558	ENSG00000283558.1	q24.32	10	101601417	101601497	MIR3158-2	100423033
ENSG00000208033	ENSG00000208033.1	q25.1	10	104218789	104218883	MIR609	693194
ENSG00000264803	ENSG00000264803.1	q26.3	10	130962588	130962668	MIR378C	100422867
